3	4.1308658294778583e-01
4	3.1356612482440299e-01
5	2.3447934330777195e-01
6	1.7328994707586384e-01
7	1.2692054132402858e-01
8	9.2331641214925320e-02
9	6.6832711429681807e-02
10	4.8197821174644780e-02
11	3.4665702457307809e-02
12	2.4884449888885850e-02
13	1.7838019822115664e-02
14	1.2773994554091686e-02
15	9.1409627684402341e-03
16	6.5377965138173743e-03
17	4.6742202385524709e-03
18	3.3409596534272274e-03
19	2.3875392770759743e-03
20	1.7059670641072608e-03
